exec_plan,placement,iter_time,forward,overlap_sync,optimize
zero-dp,2222,0.10520163704367246,0.009797152350930607,0.049535148284014535,0.021373314016005573
zero-dp,8,0.05183963214649873,0.010278463363647461,0.032431476256426645,0.006564210442935719
zero-dp,11,0.12793637724483714,0.01583250831155216,0.07176819969626035,0.020610528833725873
zero-dp,1111,0.15694703775293686,0.01342909476336311,0.07215306338141947,0.04301594285403981
zero-dp,11111111,0.3905165475957534,0.013185501098632812,0.297103250727934,0.048255205154418945
zero-dp,233,0.34230755357181325,0.03396251622368308,0.25264839565052705,0.033964016858269185
zero-dp,2,0.08493947982788086,0.013815711526309742,0.06031483762404498,0.007733008440803079
zero-dp,22,0.09372837403241326,0.010624114204855525,0.049496762892779184,0.02178063112146714
zero-offload,1111,0.12302722650415757,0.010236880358527689,0.058579150368185604,0.03950184934279498
zero-offload,2222,0.1202864787157844,0.009489382014555089,0.05693347313824822,0.031675983877742994
zero-offload,44,0.09763079531052533,0.009686063317691578,0.04472098631017348,0.027711068882661706
zero-offload,4,0.09874300395741183,0.010455019333783318,0.043945144204532396,0.032988057417028094
zero-offload,1111112,0.1266307690564324,0.010162886451272404,0.05807196392732508,0.03295171962064855
zero-offload,11,0.1664422680349911,0.010710267459644991,0.09027412358452291,0.05130885629092946
zero-offload,11111111,0.13329626532161937,0.009631002650541417,0.06205004804274615,0.03449841106639189
zero-offload,112,0.18279734779806697,0.009798049926757812,0.09089897660648122,0.042326927185058594
zero-offload,224,0.1165787191951976,0.009479733074412626,0.050880838842952955,0.03466331257539637
zero-offload,26,0.11741754587958841,0.009895885691923253,0.054088199839872474,0.03724478272830739
zero-offload,233,0.11784181875341079,0.009690200581270106,0.051811835345099956,0.034937353695140165
zero-offload,22,0.12008180337793686,0.009927945978501263,0.05907242438372444,0.04058689229628619
zero-offload,8,0.08600232180427103,0.009840839049395393,0.044020891189575195,0.029429197311401367
zero-offload,2,0.13865350274478688,0.01081085205078125,0.0770567164701574,0.04385984645170324
zero-offload,35,0.09871257052702062,0.009495132109698127,0.04595819641562069,0.028311364790972543
zero-offload,1,0.23312307806576,0.012512613745296703,0.14008199467378504,0.06958550565383013
zero-offload,111122,0.12632371397579417,0.009503771277034985,0.05838873807121726,0.03461303430445054
zero-offload,11222,0.11919145023121554,0.009346653433407055,0.056450507220099956,0.03213045176337747
